product_id,product_name	,product_deeplink,product_image,product_category
84,Opi saksan alkeet,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/saksa-1-3-op/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Kielet_ja_kulttuuri,https://www.xamk.fi/app/uploads/sites/2/2025/05/Xamk_Pulse_saksa_1.jpg,Kielet ja kulttuuri
85,Vahvista ruotsiasi hoitotyössä,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/hoitotyon-ruotsi-3-op/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Kielet_ja_kulttuuri,https://www.xamk.fi/app/uploads/sites/2/2025/05/Xamk_Pulse_hoitotyon_ruotsi.jpg,Kielet ja kulttuuri
86,Espanjan perusteet verkossa,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/espanja-1-3-op-3/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Kielet_ja_kulttuuri,https://www.xamk.fi/app/uploads/sites/2/2025/05/Xamk_Pulse_espanja_1.jpg,Kielet ja kulttuuri
87,Syvennä espanjan taitojasi,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/espanja-2-3-op-2/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Kielet_ja_kulttuuri,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_Espanja_2.jpg,Kielet ja kulttuuri
88,Luovuutta kynän kautta,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/piirtamisen-ja-luonnostelun-perusteet-5-op/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Kielet_ja_kulttuuri,https://www.xamk.fi/app/uploads/sites/2/2025/05/Xamk_Pulse_piirtamisen_ja_luonnostelun_perusteet.jpg,Kielet ja kulttuuri
89,Syvennä korumuotoilun taitojasi,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/koru-ja-pienesinemuotoilu-syventavat-opinnot-5-op-2/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Kielet_ja_kulttuuri,https://www.xamk.fi/app/uploads/sites/2/2025/05/Xamk_Pulse_koru_ja_pienesinemuotoilu_syventavat_opinnot.jpg,Kielet ja kulttuuri
90,Yhdessä kohti hyvinvoivaa koulua,https://koulutuskalenteri.xamk.fi/?fwp_oac_search=Turvallinen%20ja%20hyvinvoiva&utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Lapset_ja_nuoret,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_Turvallinen_ja_hyvinvoiva_oppilaitosyhteiso.jpg,Lapset ja nuoret
91,Lasten ja nuorten psykologinen kehittyminen,https://koulutuskalenteri.xamk.fi/?fwp_oac_search=mist%C3%A4%20moti%20syntyy&utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Lapset_ja_nuoret,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_mista_moti_syntyy.jpg,Lapset ja nuoret
92,Lisää tietoutta lasten terveydestä,https://koulutuskalenteri.xamk.fi/?fwp_oac_search=Lasten%20ja%20nuorten%20terveys%20ja%20hyvinvointi&utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Lapset_ja_nuoret,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_lasten_ja_nuorten_terveys_hyvinvointi.jpg,Lapset ja nuoret
93,Lapsuusiän astmat ja allergiat,https://koulutuskalenteri.xamk.fi/?fwp_oac_search=Lasten%20astma%20ja%20allergiat&utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Lapset_ja_nuoret,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_lasten_astma_ja_allergiat.jpg,Lapset ja nuoret
94,Tunnista nuoruusiän syömishäiriöt,https://koulutuskalenteri.xamk.fi/?fwp_oac_search=Nuoruusi%C3%A4n%20sy%C3%B6mish%C3%A4iri%C3%B6iden%20tunnistaminen%20ja%20moniammatillinen%20hoito&utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Lapset_ja_nuoret,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_nuoruusian_syomishairioiden_tunnistaminen.jpg,Lapset ja nuoret
95,Nuorten kanssa työskenteleville,https://koulutuskalenteri.xamk.fi/?fwp_oac_search=Nuorten%20mielenterveys-%20ja%20p%C3%A4ihdety%C3%B6&utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Lapset_ja_nuoret,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_nuorten_mielenterveys_ja_paihdetyo.jpg,Lapset ja nuoret
96,Yksinäisyys ja digitaalinen media,https://koulutuskalenteri.xamk.fi/?fwp_oac_search=Yksin%C3%A4isyys%20ja%20digitaalinen%20media%20hyvinvoinnin%20ilmi%C3%B6in%C3%A4&utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Lapset_ja_nuoret,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_yksinaisyys_ja_digitaalinen_media_hyvinvoinnin_ilmiona.jpg,Lapset ja nuoret
97,Opi lisää demokratiakasvatuksesta,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/demokratiakasvatus-nonstop-aloitus-5-op/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Lapset_ja_nuoret,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_demokratiakasvatus.jpg,Lapset ja nuoret
98,Sosiaalipedagogiikkaa ohjaustyössä,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/sosiaalipedagogiikka-ohjaustyon-tukena-nonstop-aloitus-2-op-4/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Lapset_ja_nuoret,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_sosiaalipedagogiikka_ohjaustyon_tukena.jpg,Lapset ja nuoret
99,Tunne lasten ja nuorten jalkaterveys,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/lasten-ja-nuorten-jalkaterveys-nonstop-aloitus-5-op/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Lapset_ja_nuoret,https://www.xamk.fi/app/uploads/sites/2/2025/05/Xamk_Pulse_lasten_ja_nuorten_jalkaterveys.jpg,Lapset ja nuoret
100,Kokemuksellinen oppiminen ja menetelmät,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/kokemus-ja-elamys-kasvun-tukena-nonstop-aloitus-2-op/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Lapset_ja_nuoret,https://www.xamk.fi/app/uploads/sites/2/2024/12/Xamk_Pulse_kokemus_ja_elamys_kasvun_tukena.jpg,Lapset ja nuoret
101,Suomen luontomatkailu,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/lumoava-luontomatkailu-suomessa-nonstop-aloitus-5-op-4/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Metsä_ja_luonto,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_lumoava_luontomatkailu_suomessa.jpg,Metsä ja luonto
102,Metsäkasvit Suomessa,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/metsakasvit-nonstop-aloitus-2-op/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Metsä_ja_luonto,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_metsakasvit.jpg,Metsä ja luonto
103,Suokasvit ja suotyyppijärjestelmät,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/suokasvit-nonstop-aloitus-2-op-2/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Metsä_ja_luonto,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_suokasvit.jpg,Metsä ja luonto
104,Valmistaudu veneilykauteen,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/veneilyn-ja-vesilla-liikkumisen-perusteet-nonstop-aloitus-2-op-2/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Metsä_ja_luonto,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_veneilyn_ja_vesilla_liikkumisen_perusteet.jpg,Metsä ja luonto
105,Kartanluku ja luonnossa liikkuminen,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/kehity-kartanlukijana-opi-suunnistamaan-nonstop-aloitus-2-op/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Metsä_ja_luonto,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_kehity_kartanlukijana_opi_suunnistamaan.jpg,Metsä ja luonto
106,Tunnista vieraslajit,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/vieraslajit-nonstop-aloitus-2-op/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Metsä_ja_luonto,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_vieraslajit.jpg,Metsä ja luonto
107,Luonto hyvinvoinnin tukena,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/elinvoimaa-ja-hyvinvointia-luonnosta-nonstop-aloitus-5-op/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Metsä_ja_luonto,https://www.xamk.fi/app/uploads/sites/2/2025/05/Xamk_Pulse_Elinvoimaa_ja_hyvinvointia_luonnosta.jpg,Metsä ja luonto
108,Ymmärrä asiakastasi paremmin,https://koulutuskalenteri.xamk.fi/?fwp_oac_search=Asiakas%20%E2%80%93%20Ymm%C3%A4rr%C3%A4%20ja%20kiteyt%C3%A4%20?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Myynti_ja_markkinointi,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_asiakas_ymmarra_ja_kiteyta.jpg,Myynti ja markkinointi
109,Kehitä palvelumuotoilun avulla,https://koulutuskalenteri.xamk.fi/?fwp_oac_search=Kehit%C3%A4%20palvelumuotoillen?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Myynti_ja_markkinointi,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_kehita_palvelumuotoillen.jpg,Myynti ja markkinointi
110,Vaikuttava vastuullisuusviestintä,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/keinoja-vaikuttavaan-vastuullisuusviestintaan-nonstop-aloitus-2-op-3/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Myynti_ja_markkinointi,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_keinoja_vaikuttavaan_vastuullisuusviestintaan.jpg,Myynti ja markkinointi
111,Myy ja verkostoidu LinkedInissä,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/linkedin-sosiaalinen-myyminen-social-selling-webinaarikoulutus-nonstop-aloitus/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Myynti_ja_markkinointi,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_Linkedin_sosiaalinen_myyminen.jpg,Myynti ja markkinointi
112,Opi arvopaperisijoittamisesta,https://koulutuskalenteri.xamk.fi/?fwp_oac_search=Arvopaperisijoittaminen?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Myynti_ja_markkinointi,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_arvopaperisijoittaminen_1_2.jpg,Myynti ja markkinointi
113,markkinoinnin lainsäädäntö,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/markkinointijuridiikan-perusteet-nonstop-aloitus-5-op-3/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Myynti_ja_markkinointi,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_markkinointijuridiikan_perusteet.jpg,Myynti ja markkinointi
114,Julkiset hankinnat ja kilpailutukset,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/julkiset-hankinnat-ja-kilpailutus-nonstop-aloitus-5-op/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Myynti_ja_markkinointi,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_julkiset_hankinnat_ja_kilpailutus.jpg,Myynti ja markkinointi
115,Hanketyöskentelyn osaajaksi,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/hankeosaaja-nonstop-aloitus-5-op-3/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Myynti_ja_markkinointi,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_hankeosaaja.jpg,Myynti ja markkinointi
116,Tunne asunto-osakkeiden kaupat!,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/asunto-osakkeiden-kauppa-nonstop-aloitus-5-op/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Myynti_ja_markkinointi,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_asunto_osakkeiden_kauppa.jpg,Myynti ja markkinointi
117,Opi kiinteistökaupoista,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/kiinteistokauppa-nonstop-aloitus-5-op/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Myynti_ja_markkinointi,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_kiinteistokauppa.jpg,Myynti ja markkinointi
118,Perehdy sopimusoikeuteen,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/sopimusoikeus-nonstop-aloitus-3-op-4/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Myynti_ja_markkinointi,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_sopimusoikeus.jpg,Myynti ja markkinointi
119,Hinnoittele kannattavasti,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/tuotteiden-ja-palvelujen-hinnoittelu-ja-kannattavuuslaskenta-nonstop-aloitus-5-op/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Myynti_ja_markkinointi,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_Tuotteiden_ja_palvelujen_hinnoittelu_ja_kannattavuuslaskenta.jpg,Myynti ja markkinointi
120,Syvenny myyntipsykologiaan,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/myyntipsykologia-yamk-5-op-3/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Myynti_ja_markkinointi,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_myyntipsykologia.jpg,Myynti ja markkinointi
121,Tunne tekijänoikeudet ja niiden synty,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/tekijanoikeuden-perusteet-nonstop-aloitus-2-op-4/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Myynti_ja_markkinointi,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_tekijanoikeuden_perusteet.jpg,Myynti ja markkinointi
122,Innostu fysioterapiasta,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/loyda-oma-alasi-fysioterapeuttiopinnot-xamkissa-nonstop-aloitus-2-op-3/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Opiskelutaidot,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_fysioterapeuttiopinnot_xamkissa.jpg,"Opiskelutaidot, löydä oma alasi"
123,Kohti liikunta-alaa,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/loyda-oma-alasi-liikunnanohjaajaopinnot-xamkissa-nonstop-aloitus-2-op-3/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Opiskelutaidot,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_liikunnanohjaajaopinnot_xamkissa.jpg,"Opiskelutaidot, löydä oma alasi"
124,Suuntaa matkailu- ja palvelualalle,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/loyda-oma-alasi-matkailu-ja-palveluliiketoiminnan-restonomiopinnot-xamkissa-nonstop-aloitus-2-op-4/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Opiskelutaidot,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_matkailu_ja_palveluliiketoiminnan_restonomiopinnot_xamkissa.jpg,"Opiskelutaidot, löydä oma alasi"
125,Suuntaa hoitouralle,https://koulutuskalenteri.xamk.fi/?fwp_oac_search=l%C3%B6yd%C3%A4%20oma%20alasi%20sairaanhoitaja&utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Opiskelutaidot,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_loyda_oma_alasi_sairaanhoitaja_ja_terveydenhoitaja.jpg,"Opiskelutaidot, löydä oma alasi"
126,Liiketalouden ammattilaiseksi,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/loyda-oma-alasi-liiketalouden-tradenomiopinnot-xamkissa-nonstop-aloitus-2-op-4/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Opiskelutaidot,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_liiketalouden_tradenomiopinnot_xamkissa.jpg,"Opiskelutaidot, löydä oma alasi"
127,Yhteisöpedagogin uralle,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/loyda-oma-alasi-yhteisopedagogiopinnot-xamkissa-nonstop-aloitus-2-op-3/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Opiskelutaidot,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_yhteisopedagogiopinnot_xamkissa.jpg,"Opiskelutaidot, löydä oma alasi"
128,Tutustu data-analytiikan opintoihin,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/loyda-oma-alasi-data-analytiikan-tradenomiopinnot-xamkissa-nonstop-aloitus-2-op/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Opiskelutaidot,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_Data-analytiikan_tradenomiopinnot_Xamkissa.jpg,"Opiskelutaidot, löydä oma alasi"
129,Hyvinvointiliiketoiminnan johtaminen,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/loyda-oma-alasi-hyvinvointiliiketoiminnan-johtamisen-tradenomiopinnot-xamkissa-nonstop-aloitus-2-op/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Opiskelutaidot,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_Loyda_oma_alasi_hyvinvointiliiketoiminnan_joht.jpg,"Opiskelutaidot, löydä oma alasi"
130,Elintarvikealan osaajaksi,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/loyda-oma-alasi-kehittyvan-elintarviketekniikan-insinooriopinnot-xamkissa-nonstop-aloitus-2-op-2/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Opiskelutaidot,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_Loyda_oma_alasi_elintarviketekniikka.jpg,"Opiskelutaidot, löydä oma alasi"
131,Ympäristötekniikan uralle,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/loyda-oma-alasi-ymparistoteknologian-insinooriopinnot-xamkissa-nonstop-aloitus-2-op/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Opiskelutaidot,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_loyda_oma_alasi_ymparistoteknologian_insinooriopinnot.jpg,"Opiskelutaidot, löydä oma alasi"
132,Tutustu peliohjelmoinnin opintoihin,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/loyda-oma-alasi-peliohjelmoinnin-insinooriopinnot-xamkissa-nonstop-aloitus-2-op-2/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Opiskelutaidot,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_loyda_oma_alasi_peliohjelmoinnin_insinooriopinnot.jpg,"Opiskelutaidot, löydä oma alasi"
133,Tutustu talotekniikan opintoihin,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/loyda-oma-alasi-talotekniikan-insinooriopinnot-xamkissa-nonstop-aloitus-2-op-2/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Opiskelutaidot,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_loyda_oma_alasi_talotekniikan_insinooriopinnot.jpg,"Opiskelutaidot, löydä oma alasi"
134,Teollinen puurakentaminen odottaa,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/loyda-oma-alasi-teollisen-puurakentamisen-insinooriopinnot-xamkissa-nonstop-aloitus-2-op/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Opiskelutaidot,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_loyda_oma_alasi_teollisen_puurakentamisen_insinooriopinnot.jpg,"Opiskelutaidot, löydä oma alasi"
135,Rakennustekniikan insinööriksi,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/loyda-oma-alasi-rakennustekniikan-insinooriopinnot-xamkissa-nonstop-aloitus-2-op-2/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Opiskelutaidot,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_loyda_oma_alasi_rakennustekniikan_insinooriopinnot.jpg,"Opiskelutaidot, löydä oma alasi"
136,Suuntaa sosionomin alalle,https://koulutuskalenteri.xamk.fi/?fwp_oac_search=L%C3%B6yd%C3%A4%20oma%20alasi%20-%20Sosionomiopinnot%20Xamkissa&utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Opiskelutaidot,https://www.xamk.fi/app/uploads/sites/2/2025/05/Xamk_pulse_loyda_oma_alasi_sosionomiopinnot_Xamkissa.jpg,"Opiskelutaidot, löydä oma alasi"
137,Ura digitaalisessa puvustuksessa,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/loyda-oma-alasi-esiintymisasu-ja-digitaalinen-puvustus-muotoilijaopinnot-xamkissa-2-op/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Opiskelutaidot,https://www.xamk.fi/app/uploads/sites/2/2025/05/Xamk_Pulse_loyda_oma_alasi_esiintymisasu_ja_digitaalinen_puvustus_muotoilijaopinnot_Xamkissa.jpg,"Opiskelutaidot, löydä oma alasi"
138,Ura metsätalousinsinöörinä,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/loyda-oma-alasi-metsatalousinsinooriopinnot-xamkissa-nonstop-aloitus-2-op/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Opiskelutaidot,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_Loyda_oma_alasi_metsatalousinsinoori.jpg,"Opiskelutaidot, löydä oma alasi"
139,Valmistaudu tulevaisuuden työelämään,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/mina-tulevaisuuden-tyoelamassa-nonstop-aloitus-2-op-4/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Opiskelutaidot,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_mina_tulevaisuuden_tyoelamassa.jpg,"Opiskelutaidot, löydä oma alasi"
140,Työelämän uudet tuulet,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/tyoelaman-uudet-tuulet-nonstop-aloitus-5-op/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Opiskelutaidot,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_tyoelaman_uudet_tuulet.jpg,"Opiskelutaidot, löydä oma alasi"
141,Kehity opiskelijana,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/opiskelutaidot-mina-vastuullisena-opiskelijana-nonstop-aloitus-2-op-6/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Opiskelutaidot,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_opiskelutaidot_mina_vastuullisena_opiskelijana.jpg,"Opiskelutaidot, löydä oma alasi"
142,Hyvinvointi opiskelijana,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/opiskelijan-hyvinvointitaidot-opiskelukykya-edistamassa-nonstop-aloitus-2-op-2/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Opiskelutaidot,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_opiskelijan_hyvinvointitaidot_opiskelukykya_edistamassa.jpg,"Opiskelutaidot, löydä oma alasi"
143,Kehity yleisimmissä digitaidoissa,https://koulutuskalenteri.xamk.fi/avoimen-amkn-kurssit/tyoelaman-ja-opintojen-digitaidot-nonstop-aloitus-3-op/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Opiskelutaidot,https://www.xamk.fi/app/uploads/sites/2/2024/10/Xamk_Pulse_tyoelaman_ja_opintojen_digitaidot.jpg,"Opiskelutaidot, löydä oma alasi"
144,Osaajakoulutuksilla uutta tietoa,https://koulutuskalenteri.xamk.fi/koulutus/avoin-amk/korkeakouludiplomijaosaajakoulutukset/?utm_source=adform&utm_medium=display&utm_campaign=2025_pulse_taktinen_touko-kesakuu&utm_content=Osaajakoulutukset_asiantuntijuusreitit,https://www.xamk.fi/app/uploads/sites/2/2024/09/Xamk_Pulse_osaajakoulutus.jpg,Osaajakoulutukset ja asiantuntijuusreitit
